P,leaf_part,P
-1.9971877299303429,54,12.558407070460763
-6.563624241930051,55,9.794078154795127
-3.8892787254323378,55,15.298812341906345
-6.591675687341475,56,9.835935829547342
-4.2944310862055355,56,14.770672499178994
0.0,57,13.50874155697815
-6.610323821797269,57,17.681613878517762
0.0,58,13.561279707163486
-6.432080152294281,58,17.658915132496492
0.0,59,13.670015210675086
-5.266067191381515,59,17.27993819389233
0.0,60,13.657096045875882
5.266067191353046,60,17.267019029081336
0.0,61,18.247892193713653
6.500649965146723,61,16.709609615107468
0.0,62,18.349938657211503
6.6769150847737615,62,16.73169698706568
4.480904310781789,63,7.897867128155626
1.997187729930338,63,12.558407070460744
-1.3564707860289216,64,11.325666974694652
3.4100725444839,64,11.238932532931512
-7.254351863574806,65,5.4084415936858505
-3.292511767993783,65,23.41877801742348
8.78197127258046,66,15.173985082940987
3.9160514768564685,66,22.832475365407138
-4.618645250270664,67,8.322282538681787
-2.226192079198135,67,12.55537593911081
-4.699479634423696,68,9.861848598154141
-2.6593548639802504,68,13.344641646269796
-6.1745446814782525,69,3.7114478744587496
-4.8349388125823936,69,15.020310135920703
-7.1920197024984285,70,13.865881560979046
-2.4367653735370176,70,15.278864441465386
0.0,71,13.7683673778776
-6.6229682701741925,71,17.71681958513024
0.0,72,13.814345430133478
-6.449713215899611,72,17.68880557427786
0.0,73,13.867534135046608
-6.297946017129215,73,17.67725510957626
0.0,74,13.753473607672705
-7.439340958272583,74,18.051623912859096
0.0,75,19.44815544984973
-7.4650378094598615,75,17.24488873035023
0.0,76,13.975815987069844
-5.113991510107834,76,17.28368297460851
0.0,77,14.346518389183293
4.189575656861597,77,17.268665999255525
0.0,78,18.47340380958812
7.465037809407882,78,16.270137090111724
0.0,79,18.587459767246422
6.356219968277449,79,16.87897506916013
0.0,80,18.664940127600424
6.494673422405445,80,16.89444482040366
0.0,81,18.769578374061965
6.666678018023909,81,16.92214896590431
5.61954460496127,82,10.834222254958474
2.176305362352769,82,16.15954732395101
4.976307402744923,83,10.987787923487563
2.2642364270398008,83,12.205939537425182
4.618645250270633,84,8.322282538681732
2.226192079198201,84,12.555375939110625
-8.781971272949544,85,15.173985083578707
-3.9160514772797956,85,22.832475365971725
-1.0508100346227718,86,8.773594410127698
2.6699808656949813,86,12.055263417157597
-4.463685194576589,87,8.215318985381598
-1.804793236339331,87,12.486462313052144
-4.62780190416003,88,8.51737234741021
-2.1138781509636857,88,12.605591003925362
1.7124353836852655,89,8.036876365594301
-3.9274823735531923,89,12.911094940725112
-5.930098779688452,90,12.736185890890573
-4.629662190757438,90,15.132700486496402
0.0,91,15.570639914680195
-5.4670720310699155,91,14.029782593660125
-0.7785668184822115,92,12.171634253585385
-5.740477845877059,92,14.817605477076428
0.0,93,14.033843381587452
-6.62829292261118,93,17.76108158858429
0.0,94,14.073842907420806
-6.459722020854459,94,17.728439800583413
0.0,95,14.121562634642116
-6.314096028983678,95,17.713446935806893
0.0,96,14.173365766349217
-6.144937662014853,96,17.692455285241362
0.0,97,13.995538769781367
-7.451571335352792,97,18.078168082204016
0.0,98,19.834339282799252
-7.442877973537619,98,17.418136332208825
0.0,99,19.94093253334484
-7.488210426391192,99,17.50473349930565
0.0,100,19.885241081574602
-7.483285239042136,100,17.4512144062896
-17.617745263172495,101,8.21284870050962
-17.38742646610106,101,18.360669033831552
-6.390698263915657,102,2.979146147711836
-5.96732993704872,102,20.928920106094914
0.0,103,28.403347572995127
-8.918823450809546,103,33.121191860705785
0.0,104,20.954489393836443
6.463877033584844,104,24.61087618284301
-1.8654713785780963,105,2.61831093570178
7.124346376832397,105,18.421471111505124
0.0,106,18.89109968921581
7.4832852389912485,106,16.457073013953252
0.0,107,18.806829857334915
7.598433072206831,107,16.32202317821238
0.0,108,18.713562006075545
7.471875268517225,108,16.284568066870467
0.0,109,19.08446690307106
6.4862538615754275,109,17.090988030919682
0.0,110,19.1912691965403
6.654114062022914,110,17.123495141367883
0.0,111,11.451710341638488
5.435221747121696,111,14.666109299445937
5.230854902582505,112,11.234406522156979
3.3870331242536964,112,14.20981150809934
4.905075465983551,113,9.027688522789425
2.5833961040068174,113,12.873952952968141
-4.450395610691223,114,5.516971307359767
-1.6178970046069554,114,11.570948924564888
0.6814536422008922,115,12.563288484261736
-3.0177109106251194,115,11.816447103967343
-2.260848929729426,116,12.16150274124348
-1.3393119945286218,116,13.499498984742896
-4.8726594302843385,117,10.700059066976722
-2.827424300873478,117,13.616423172794947
0.0,118,16.007494093074943
-5.419616731891779,118,14.264208645664116
-5.110960160352231,119,2.083504744943805
-5.4444614801253985,119,16.341199027312687
-6.401464615403333,120,6.2868775109647075
-3.026174652103891,120,15.736553507948617
-8.319651250292925,121,11.516997253103632
-6.080917772219992,121,15.933211391687562
0.0,122,14.304644675196172
-6.62673425721312,122,17.813829668526797
0.0,123,14.33918314314686
-6.46256161996237,123,17.777161346837996
0.0,124,14.382078553785696
-6.322763410571293,124,17.759440537102655
0.0,125,14.427450524343001
-6.158669851321505,125,17.73368542212585
0.0,126,19.46394999499355
-7.42845592385216,126,16.83761524455934
0.0,127,14.243004905716136
-7.4580712306101855,127,18.113073030775475
0.0,128,20.222278840136
-7.419758863873831,128,17.599759335088937
0.0,129,20.33128546378323
-7.46555179831235,129,17.68867795568701
0.0,130,20.400172144813634
-7.532916956271946,130,17.728015935403977
0.0,131,20.324289866265584
-7.498466692697205,131,17.667244388114153
0.24351484160362497,132,10.08156925488904
-15.28043738850182,132,17.915015138380163
-18.70140921860807,133,9.259482718858095
-18.296560247811062,133,18.262960726071316
-12.497229422870445,134,6.18765562113541
-11.940784385020018,134,18.32859670794758
0.0,135,21.064592993009715
-10.969464814833698,135,16.887558841568442
-19.83457784461442,136,9.230309495299728
-19.629445494060967,136,18.375484606321958
0.37320736156483425,137,15.288064949977084
-7.514687303259725,137,19.576414023707407
4.187044917040113,138,18.392893936976325
-7.950054251896717,138,27.95004778557155
0.0,139,23.151721286039418
-2.9972507918333307,139,25.098576756658257
0.0,140,21.257014913604085
6.29214320830398,140,24.62110245010123
8.95328250763298,141,15.134588654225533
5.316407530556961,141,20.794065263711907
9.081112493261697,142,15.35067188945427
7.407686037185585,142,18.31216527793903
0.0,143,19.31116747643837
7.498466692686624,143,16.654121998291583
0.0,144,19.13073164966608
7.491827604480509,144,16.476598323079756
0.0,145,19.056933418508628
7.610750737437166,145,16.35064006447903
0.0,146,18.960027070505745
7.482348264977204,146,16.310051783238624
0.0,147,19.423912760485
6.342762022288818,147,17.27429651940431
0.0,148,19.506048104713013
6.475609409372491,148,17.298044205077762
0.0,149,19.614655001876976
6.639445628077768,149,17.33466760621556
0.0,150,18.93687896889039
8.79105970734312,150,15.71329599296019
0.0,151,18.97849262071555
12.375412070875464,151,14.186625146051622
8.62124057636651,152,11.934491128206272
6.105815543306055,152,16.815947546462112
6.903200794907224,153,11.380026748874508
5.1266571475681895,153,14.539588828870961
7.382141449626413,154,7.149580515406436
3.7754128342001145,154,17.40534017137853
4.982051273389237,155,10.940276796004332
3.232809700336137,155,13.534005858619967
-1.7860282264881024,156,2.4737764904716393
3.9842667660870914,156,12.844106702157529
6.00696497507296,157,11.290748522793718
2.8755347086313856,157,12.175698744294504
-2.447804640632494,158,6.763502933034596
2.6427749450635254,158,12.20723769738106
4.450395610691224,159,5.516971307359768
1.6178970046069596,159,11.570948924564883
2.7018065528038986,160,7.20268607379693
-1.309325060131689,160,11.502375245882394
0.3466260946125478,161,9.409678287729042
-3.4871439881511517,161,11.663385647575161
2.6068577039466474,162,7.443636758143923
-2.2999740193418594,162,12.406036453997228
-2.1841300749377552,163,11.748818571777267
-2.9624227964281413,163,12.386885150464225
2.7683307237261174,164,5.931161706041804
-3.103823293365482,164,12.996032515997188
1.5754063659861253,165,8.999801209363998
-3.7858013079792534,165,12.955572554083712
2.7348680618928927,166,4.117975785497198
-3.0567125180045993,166,13.497311168704345
3.3537714802587586,167,4.105831661998145
-1.6384299170819145,167,14.232118574413334
-5.389158478284861,168,4.280825066766899
-2.9974953992961626,168,13.684176653418533
-6.372456554273784,169,14.294775470619978
-5.226957749477023,169,15.973421244008765
0.0,170,16.440722613129484
-5.368243720582442,170,14.50500066458064
0.0,171,12.437124659348743
-3.434361169200532,171,14.347002428380767
3.600191291714023,172,16.719376381964413
-4.841882820411469,172,15.417914158880293
-2.232877915940943,173,14.468341154943582
-3.855965020664494,173,15.323134648440043
-11.287659950691442,174,8.177548483938867
-9.438947524339332,174,17.02999703973379
0.0,175,14.58030545993477
-6.618703097922939,175,17.874573136503784
0.0,176,14.60984334690346
-6.4586623444643925,176,17.834405211149072
0.0,177,14.648488270793552
-6.32439166584315,177,17.81457410691876
0.0,178,14.688022520128964
-6.1650944503483665,178,17.78474020240026
0.0,179,13.809848816702107
-6.841106456553343,179,17.200995529008804
0.0,180,13.0877713059106
-8.543610128045627,180,17.22085371415865
0.0,181,20.745635732197453
-9.666029696783049,181,16.930930641690168
0.0,182,14.495495757540061
-7.459111538220064,182,18.15590477674096
0.0,183,20.611781760241875
-7.395774624381896,183,17.789136135088842
0.0,184,20.72291118065163
-7.44182813588484,184,17.880133243785277
0.0,185,20.790619245949564
-7.512089802403546,185,17.91712719722844
0.0,186,21.157173975519104
-9.472908254903299,186,17.426835630985334
-18.078663414959546,187,8.467152592515266
-17.837308075329815,187,17.979838985833865
-13.271243656368577,188,6.352765377095358
-12.875060540231,188,18.092237500249002
0.44763744804561173,189,9.50764426337389
-15.834868396688424,189,17.947906450081557
0.5624233416477888,190,11.86364307988346
-11.07870194714865,190,18.018227162528337
-21.85939327987876,191,8.645514118186613
-22.180150718670333,191,18.239291283382308
-15.448562367663161,192,8.084897400104609
-14.756094021836622,192,18.276786903419712
-17.069162144973134,193,8.933026993937194
-16.436109455504265,193,18.285477675884213
-16.895898004866527,194,8.33903774062144
-16.446979112028625,194,18.29565708392475
0.0,195,12.825341996513819
-10.906744721181857,195,17.988830350401976
-15.36084245979453,196,7.136889145708679
-15.123133516438259,196,17.686705400633816
0.0,197,13.420677942541491
-10.86706603084216,197,18.566861611975884
0.0,198,12.37387542583177
-9.730398657146331,198,17.024379121868225
-1.5325100878879216,199,20.991964932316698
-8.121393567420457,199,17.93044599629467
-19.632120512954316,200,22.31308091225201
-5.9495364468790095,200,27.099589644823297
-11.54412339666803,201,27.599873973293253
-9.325582095007922,201,30.332141743657452
0.0,202,23.454880894805168
-2.8375543855266487,202,25.10668078412486
0.0,203,21.559559681102584
6.118129362110203,203,24.63582733626181
0.0,204,27.467149514104186
7.263914790169365,204,24.702148862652514
8.751884928752931,205,14.993299125278902
5.557814624781471,205,19.773054621209614
-1.7981232350307432,206,2.738175337201657
7.9339870734433635,206,18.052692737871023
0.0,207,19.733199829004008
7.510736305194162,207,16.86029943760568
0.0,208,19.644446596542004
7.636008572203123,208,16.716787118363964
0.0,209,19.550319879321705
7.508714591564833,209,16.678303244869515
0.0,210,19.37647208912997
7.503976418342684,210,16.506526667762483
0.0,211,19.313217485808906
7.626508993471817,211,16.3897103668696
0.0,212,19.845036243364664
6.332578855026139,212,17.487305787968385
0.0,213,19.92932854849972
6.4629402633770425,213,17.514576986511816
0.0,214,20.039437625594807
6.622874893795068,214,17.55473648536538
0.0,215,19.212693236310095
7.496207731919977,215,16.346143775487892
0.0,216,19.394473786916826
12.464435415914108,216,14.357551215143372
0.0,217,19.184253657506463
8.778466226609728,217,15.757318798590171
0.0,218,19.195481741639348
9.077697555815723,218,15.637805697845128
0.0,219,19.179703145678335
8.803222260896181,219,15.741951407139993
-2.4812143631121097,220,4.412792419115682
6.53043739818862,220,16.74236901869421
8.541623088399348,221,12.06285469217429
6.1082955732287925,221,16.502013980886247
3.2217155789909255,222,15.019835168275963
6.3230523040733235,222,16.062493639791704
-8.58814536243974,223,12.382995166505172
7.296837290319443,223,15.920664282693238
8.222739959539773,224,8.523795811866508
5.403796413088557,224,15.751004108924363
9.937416141251255,225,10.301250739092207
8.192840840844674,225,14.931853649509428
10.760415047722564,226,5.5586592450776156
10.184323436806705,226,14.771543703080152
-2.351321515948307,227,3.6361023988397863
5.060412718689336,227,15.223128335061979
6.372456554274107,228,14.294775470620701
5.226957749479832,228,15.97342124400682
4.9727536918978705,229,11.154944233978776
3.049348429937725,229,13.675921900819585
-2.1106139298520623,230,14.75176161068772
5.679491388564186,230,13.005877070313746
-2.076798774831568,231,3.07408844048262
3.911840697465231,231,12.921701777980445
11.55898584324088,232,11.321985113553566
9.404031738105292,232,12.61137263679164
4.6917362990812554,233,8.987496639508079
2.199585900177145,233,12.491073514465626
2.559141570538851,234,11.799542471867165
2.271354444182837,234,12.51068597310984
-2.46569636908864,235,7.040563855703972
2.8319981803579464,235,12.365462130257148
-2.701806552803898,236,7.202686073796929
1.3093250601316915,236,11.502375245882394
-4.350820174166662,237,4.446877360044503
-1.5480400594428796,237,11.567519941570719
0.3695027367415189,238,10.216481186894201
-2.6995688019187893,238,11.890196074725221
-5.274846977930201,239,5.119582463800434
-2.617113171616185,239,12.403113136592173
-6.646910213428619,240,6.451259175764367
-2.5794337488376833,240,17.49210946308023
2.8167808939498595,241,14.202996913812704
-1.351561545001644,241,13.48952691277379
-3.2810422407726767,242,11.502085038544653
-2.269309249853156,242,12.536072931436834
-5.168399777633583,243,10.089752948973324
-3.276357798860563,243,12.601510710531723
-6.281168295381464,244,12.52619237640484
-3.0738049844343545,244,12.89725638964865
1.6204511511626625,245,9.982902010285617
-2.888580671657774,245,13.088570309611667
2.6926037290892113,246,10.361400407960389
-1.864206963774487,246,14.140224007766669
1.566734498823166,247,19.47193398144888
0.27004915442978455,247,20.366579954929254
-5.420852437476957,248,4.512813526034259
-2.8281810403945884,248,13.637477918107376
-6.155481919874501,249,14.093556962489211
-5.033345318814767,249,15.504162371604727
0.0,250,12.435485273289633
-3.5308292360344713,250,14.17646548663164
-1.1340443580094963,251,16.650502872094705
-5.066518748473202,251,14.805609958001885
2.691631044216357,252,7.376170738850395
-5.745515307569851,252,15.617964689724568
-1.9536588608106835,253,18.91139552195891
-7.775380379298509,253,15.82080904927745
-0.344928920108951,254,14.539388663700905
-4.453790037667906,254,16.417787087451057
-9.50365851517456,255,13.682716694797389
-7.818682754219576,255,16.617434651371365
2.2561561570239745,256,10.559389769997594
-6.313438543647102,256,16.90340936069601
-9.13934419304918,257,4.180166357381649
-8.917515594515741,257,17.084925819137634
0.0,258,19.834654482113873
-7.105698931441807,258,16.93347322317112
0.0,259,12.564212916717747
-9.888697224043087,259,17.079994207544143
0.0,260,14.885359413537467
-6.448430117404456,260,17.899685044645935
0.0,261,13.227019557068507
-8.480194782022995,261,17.128079985315168
0.27886610220482944,262,12.14179355978791
-10.657810067300922,262,17.417011044995697
0.25278348355918256,263,11.00615976066266
-13.311287346409937,263,17.5006324486994
0.0,264,14.752666955465994
-7.454953530103229,264,18.206275417758977
0.0,265,21.115652697202847
-7.41714641849096,265,18.07854461117376
0.0,266,21.36461436285439
-9.241714026226655,266,17.531199688919273
-15.669874987718142,267,8.33870536514697
-14.943431717820312,267,17.891233612341015
0.2601597502091387,268,10.038253844222673
-15.850759145235092,268,17.772398262213922
-17.512598070187448,269,8.77444799382827
-17.041640039001308,269,17.858930404929588
0.0,270,21.205805966813887
-8.70542897737574,270,17.606445276729474
0.0,271,20.758481068060465
-7.619885519217511,271,17.632890384373596
0.44568380486378234,272,12.98125950471032
-9.638754887458225,272,18.000915182515026
0.4277140082415176,273,12.457860200865792
-10.544838365069761,273,17.90197204085382
-12.309765020473534,274,6.052964073159768
-11.77544719531197,274,17.99191386793587
-13.562645645224215,275,6.669031187110421
-13.056657873248062,275,17.98557039334526
-21.34379403342626,276,10.801682527963
-20.947697920416907,276,17.945224886394655
-0.5836532037417561,277,14.103310362951671
-9.683776432219545,277,17.834549553414035
0.0,278,22.088425700740764
-10.509453390191164,278,17.701724208058735
-12.155305423177765,279,5.531688734652876
-11.964488795393818,279,17.99623395070462
-19.785107817045063,280,10.120335032745768
-19.30446998045103,280,18.151452464221315
-15.822000017092265,281,8.715951394404406
-14.966518664670923,281,18.18858979077351
-16.321368961587886,282,8.991041486895682
-15.492501378988704,282,18.175210867281404
0.5053480741466894,283,10.988840228443095
-13.247804829441078,283,17.95957210696513
0.7401954518219758,284,10.68056209361264
-13.059744255740233,284,18.07740544388042
-12.89974071198375,285,6.750989358249068
-12.10406595024742,285,18.197592886591995
-11.958720220507232,286,40.99723860933082
-15.406572399906658,286,38.32052442409856
-14.822708506815856,287,7.723348532546131
-14.113504555077029,287,18.211174410727036
-11.473094781472419,288,5.978037664540338
-10.646246977871538,288,18.172424061212325
-11.320046532324671,289,5.570520938705789
-10.747772728857573,289,18.26078946429349
0.0,290,13.483376866635723
-9.923204233692974,290,18.01421825115042
0.2516559787416699,291,10.869405772174103
-14.992070483771174,291,18.146760979890704
-13.556123889054057,292,6.221861182434747
-13.333478715909285,292,18.28104095293224
-13.798145169093992,293,6.401194800040477
-13.52867681520741,293,18.39204794960147
0.0,294,13.190893242988675
-10.579925526121974,294,18.008351297317198
-4.155694741213319,295,20.530995375690292
-7.965622180407881,295,18.061187357414248
-11.681124743506786,296,6.054405840155384
-10.828749382645547,296,19.020702863195638
0.0,297,23.668050824920755
-3.8400539849789466,297,25.543987782909603
-5.227394844753034,298,2.6745324409471154
-3.8152371428886687,298,25.84585526625362
-11.949545810637968,299,6.053061547756884
-10.500239801670974,299,31.492937532325982
0.0,300,23.758342767256146
-2.671930026252559,300,25.12446863363021
0.0,301,21.857573695490096
5.942346024065713,301,24.651026120337814
0.0,302,27.77389544479212
7.083576726372555,302,24.88236910768453
0.0,303,27.86708387903719
7.263904405951733,303,24.896856090351758
0.0,304,20.673579313584344
7.6172733605219065,304,17.549128669416508
0.0,305,20.066109319648426
7.647038794556976,305,16.928667975046405
0.0,306,19.971912462368795
7.522677542113978,306,16.88874681803721
0.0,307,19.893033975992434
7.65147187216084,307,16.75365787770648
0.0,308,19.795398576969443
7.522524771455593,308,16.712299607219382
0.0,309,19.571718839687442
6.141896443466189,309,17.09117547180517
0.0,310,20.354010675727626
6.4484301173775656,310,17.739685044630892
0.0,311,13.73220430163486
6.764433033772872,311,16.88444491218
0.0,312,19.76280773666745
13.309196002079045,312,14.154198392045462
0.0,313,13.099489758346909
7.504552245391414,313,16.5747448746571
0.0,314,19.446779409205135
9.089092488789069,314,15.67997423507842
-2.6013909209447164,315,4.841447494236026
6.53284473081556,315,16.660696063504524
0.0,316,11.69223845541581
9.065555701154121,316,15.848771333261261
0.0,317,19.815318958276368
14.435124743109514,317,13.71531402480691
9.473040137404256,318,13.63863445131531
7.918123684223483,318,16.36226597410592
-2.530659951200196,319,4.408724502484299
6.1318263570023435,319,16.287462046046677
0.0,320,19.38311602954943
14.982741922716146,320,13.044111364898479
0.0,321,19.424936345969478
13.396165797520323,321,13.778370270796582
-2.1102725821061044,322,3.141179629238386
5.994008655384418,322,16.048516279211245
-1.4298553523872655,323,2.1283660432121945
7.253188555477546,323,15.943189967795071
-5.345881014398122,324,16.673646050336913
7.161258108989098,324,15.602916842931501
8.345827576678932,325,9.089753029394943
5.558892248951199,325,15.589221117448743
8.919663763943019,326,13.703735105305764
7.947775910721699,326,15.379809412193277
7.813054580434478,327,12.003594885087862
6.029500153316103,327,14.912404194802935
-0.8493887941321021,328,2.1571464771285065
11.405321445880316,328,14.642052937364896
11.225591996413103,329,6.225764906956911
10.441658525369176,329,14.665536216463991
-0.7459824508068599,330,11.670806360347763
4.485317734795309,330,14.563425060513453
8.14990966487685,331,14.230239620424552
9.402658081360892,331,14.293653110753143
6.183950080726511,332,6.567732684834091
3.207251169666702,332,13.731106359009697
-0.6014051760765481,333,13.885558137114081
1.4969971361518533,333,13.275929540619096
-1.003784365909128,334,1.3736169127755735
5.783204348476217,334,13.204936749729715
5.817190411548676,335,9.371411329875436
3.3874321758372528,335,13.09454894941526
2.6398758535308007,336,12.08900432801924
4.332895989655376,336,12.626070200476633
5.7379080659240405,337,2.578063971356566
5.630373197821089,337,12.773502313246121
6.3709808998330795,338,12.437432491217946
9.738878156458425,338,12.428771794655553
-3.9190655745450353,339,6.960717544031058
1.171203717613176,339,13.905642464765045
-0.38222369468060446,340,10.568206396320333
2.547771634411537,340,12.175139302043116
-0.12436472684227207,341,0.08855068932382659
2.2459607200036067,341,11.562287405608664
0.0,342,1.379976454211332
-0.05181901173265409,342,1.40259212504016
0.288223808994237,343,10.164944811130557
-2.9483634526059577,343,11.688129115674196
2.649284123565932,344,7.260374281687099
-2.6784053886644816,344,12.338302622133975
2.9504758159928732,345,14.877124095393604
-0.9758011765938683,345,14.016701445137588
-2.5580016386623496,346,13.759939256277756
-0.7915156439093958,346,14.95636131154949
-5.2118321870798,347,10.362159817943633
-3.3145572795570653,347,12.645743042439817
-4.935397773917111,348,3.399334716034699
-3.071307630610794,348,13.007532496861568
1.3036655664996306,349,14.71397638673433
-1.5114127931934895,349,16.25144617501838
1.2114309727312613,350,15.056095300016718
-3.032070198328583,350,13.596762718474384
2.356361914813331,351,9.264557263540098
-3.1131909770373136,351,13.514567548122724
-6.121271678176504,352,5.322788810009922
-3.4611813393781654,352,13.795282913376797
0.0,353,15.770801659589601
-4.047876312327159,353,14.004163601965038
-1.6374645800445102,354,15.492697929424393
-2.393280267700141,354,15.063133781596806
-5.304095398225843,355,12.38575633710752
-3.6012849441492776,355,14.196580911448237
0.0,356,12.838402681858584
-3.19917503134134,356,14.234637133528528
0.0,357,13.052501008582425
-3.4652825946244947,357,14.564874322323353
3.3590480647070935,358,7.215608495398721
-3.434005330518658,358,14.904932475770341
1.331967281246882,359,11.24437782047814
-5.559724417173957,359,15.277003870475735
3.747617444354385,360,17.404027039337024
-4.361736181320179,360,15.765035014352513
-2.3313648975441805,361,15.106505578973822
-2.7996580717401227,361,15.230277856442079
-4.946436672505813,362,2.6050246295132804
-4.000426117601895,362,15.502005257668017
-5.779064208502317,363,15.757172559862061
-5.749496954033326,363,15.785446484694196
0.8199797724016626,364,1.201621139579074
-8.432611613817777,364,15.944423860783331
-0.32041657239734617,365,13.698301210181425
-5.687208328046754,365,15.892625581420313
-0.3590509835046018,366,15.34998169744685
-2.7532403002642045,366,16.32889576870648
-5.952347456270417,367,16.56044284587545
-5.345300043955102,367,17.13346077143789
-12.371222525174055,368,9.158341882195172
-10.618398384745412,368,16.790669349113024
2.301354293616475,369,11.019896984787938
-6.087450320905177,369,16.975800896402234
0.0,370,21.1734389128006
-9.69652510925141,370,16.941528408878263
0.0,371,13.864207761424083
-7.278990384569459,371,17.04101961096173
0.0,372,20.265556563328744
-7.2909832964464485,372,17.083510577935932
0.0,373,20.779844871333687
-6.4322474608427065,373,17.972581930571856
3.3746992292161497,374,9.160360060803184
-5.223553332389683,374,17.406392848740605
3.0808282164040333,375,8.36266992430555
-6.226592802044255,375,17.288820713592038
-0.3807963038157829,376,13.298883630048309
-10.506133846686708,376,17.377053338352688
0.2562303801858329,377,11.371820478115955
-13.168737429771891,377,17.594642705288273
0.25108810054266606,378,11.143599761634356
-13.680966511861403,378,17.601469928588568
0.0,379,15.014203443912987
-7.445848617070292,379,18.26383819638031
-11.659503831937636,380,7.360247717781134
-10.09166869293141,380,17.624493810836658
0.0,381,13.359203788005097
-9.832674966940376,381,17.650534961329072
0.0,382,13.42318381134337
-9.611595063360724,382,17.618027804401883
-18.09351964993444,383,10.78691527490492
-17.221246719688832,383,17.668302557989705
0.0,384,21.57510736153057
-7.467631317127568,384,18.315965859362965
0.0,385,13.967306654282021
-8.548423269673329,385,17.698144435786777
-13.000780408522715,386,6.979369721506677
-12.12195174852086,386,17.78280216393278
-13.164523787452023,387,7.402707848068381
-12.112817554724472,387,17.807408037175
-14.221789110844743,388,7.565761667872634
-13.432891504136478,388,17.73929671592933
-12.47604171729516,389,6.266697015245107
-11.852499627394169,389,17.809428051914928
0.5274960690290734,390,9.513323633464678
-16.00139669316294,390,17.845249002643477
-17.752687209784646,391,8.863234383759941
