P,leaf_part,P
-3.761391431692866,0,12.696850371597241
-2.613475270100456,0,12.715545813393451
-0.844724804462447,0,12.842450369156836
-2.1954437707913015,0,12.856357723735615
-1.9465702568114318,0,12.862023701714001
-3.0738049844343545,0,12.89725638964865
-2.4218361938894555,0,12.903142187412001
-3.9274823735531923,0,12.911094940725112
-3.0735371812220786,0,12.935352866836391
-3.7858013079792534,0,12.955572554083712
-1.4595646763332717,0,12.956957507887179
-3.103823293365482,0,12.996032515997188
-4.192236645800431,0,12.99833817494248
-3.2939118056557053,0,13.004230181118853
-3.071307630610794,0,13.007532496861568
-1.950378615421156,0,13.016726818780658
-2.888580671657774,0,13.088570309611667
-3.787862979811282,0,13.139997278087257
-2.7859451749887,0,13.185230234358906
-4.687055620833225,0,13.19122276500497
-4.138566440425276,0,13.250993601177948
-3.927875281723827,0,13.25325110091666
-3.751186480088863,0,13.253944914218973
-4.630484913149089,0,13.27150535797176
-2.6593548639802504,0,13.344641646269796
-1.351561545001644,0,13.48952691277379
-3.0567125180045993,0,13.497311168704345
-1.3393119945286218,0,13.499498984742896
-3.1131909770373136,0,13.514567548122724
-4.874820409072983,0,13.539608183471659
-1.4108517095350042,0,13.545598970742706
-2.1946918752721536,0,13.554701393100641
-1.5263721864845308,0,13.557538763518009
-3.148564952397881,0,13.573726780595555
-4.599559886425079,0,13.58562976762244
-3.032070198328583,0,13.596762718474384
-0.7861656816287568,0,13.601329710023368
-1.4645805102320866,0,13.607895669326329
-2.827424300873478,0,13.616423172794947
-2.8281810403945884,0,13.637477918107376
-2.0710113246754287,0,13.676887854026841
-2.9974953992961626,0,13.684176653418533
-0.9240490506979475,0,13.686094271532049
-3.4611813393781654,0,13.795282913376797
-1.3585685306691837,0,13.866964898517493
-2.6997621323825185,0,13.975300140694491
-0.8682459716661923,0,13.976732332100358
-4.047876312327159,0,14.004163601965038
-0.9758011765938683,0,14.016701445137588
-5.4670720310699155,0,14.029782593660125
-5.3959904922718,0,14.033027063235584
-2.996881056267573,0,14.059698585859381
-4.50583283287243,0,14.103479623573191
-3.019382871586129,0,14.117715767942634
-1.864206963774487,0,14.140224007766669
-4.483536028876731,0,14.142118917523167
-5.618701817339479,0,14.149854780348818
-5.56413997121664,0,14.161043248483137
-1.2379571737475608,0,14.174787614826572
-3.5308292360344713,0,14.17646548663164
-5.785441511236025,0,14.194476560865736
-3.6012849441492776,0,14.196580911448237
-5.074845967003256,0,14.211565513001853
-1.6384299170819145,0,14.232118574413334
-3.19917503134134,0,14.234637133528528
-4.600157847901588,0,14.256750629788986
-4.392094701775753,0,14.26173314498881
-5.419616731891779,0,14.264208645664116
-5.661184816943377,0,14.293356412504295
-5.160392888935119,0,14.294486652230484
-4.1875287982674,0,14.307344891420254
-3.434361169200532,0,14.347002428380767
-6.128572753441728,0,14.4298961470344
-5.960370083665155,0,14.464711120536862
-5.368243720582442,0,14.50500066458064
-5.13359057800989,0,14.537257685470523
-4.2513813899825115,0,14.547265250387952
-0.3984422207527719,0,14.558001481304407
-3.4652825946244947,0,14.564874322323353
-4.649815332555119,0,14.568146594602249
-6.532122968496218,0,14.571747163342298
-4.905116809924073,0,14.717215105853935
-0.6139853575751403,0,14.753761642793837
-4.2944310862055355,0,14.770672499178994
-6.277643684646258,0,14.784014399199757
-6.215981151645072,0,14.790645743905653
-5.066518748473202,0,14.805609958001885
-5.740477845877059,0,14.817605477076428
-4.98280480662287,0,14.824863746931241
-3.434005330518658,0,14.904932475770341
-4.353103050876967,0,14.937001700243576
-0.7915156439093958,0,14.95636131154949
-6.162987416871981,0,14.958236996944771
-4.2658448141803404,0,14.97618161643588
-4.8349388125823936,0,15.020310135920703
-6.254025303462176,0,15.056103308746843
-2.393280267700141,0,15.063133781596806
-4.629662190757438,0,15.132700486496402
-0.21490111521394145,0,15.190109708635086
-2.7996580717401227,0,15.230277856442079
-5.172770724260452,0,15.246237770548584
-5.384415028266305,0,15.270446004249072
-1.3777927099276517,0,15.272646301353102
-5.559724417173957,0,15.277003870475735
-2.4367653735370176,0,15.278864441465386
-3.8892787254323378,0,15.298812341906345
-5.249124077256263,0,15.301160883829489
-3.855965020664494,0,15.323134648440043
-5.1964317399833275,0,15.327898621341504
-6.48834226327561,0,15.332969817359889
-5.255920293157824,0,15.40006869849925
-4.841882820411469,0,15.417914158880293
-3.289642871538254,0,15.441604189729897
-5.40279886897145,0,15.477019404003144
-4.38263236187857,0,15.498344047101787
-4.000426117601895,0,15.502005257668017
-5.033345318814767,0,15.504162371604727
-5.086427540126887,0,15.509602392942636
-0.3355651612170014,0,15.510590420964377
-5.659768543270139,0,15.550133470597412
-4.711209363665537,0,15.562406325606137
-6.853604020167573,0,15.577826124515589
-5.745515307569851,0,15.617964689724568
-3.9429883313026046,0,15.639926709453373
-5.777719199061004,0,15.725164154768892
-3.026174652103891,0,15.736553507948617
-4.164012861376281,0,15.759301192151145
-4.361736181320179,0,15.765035014352513
-5.339182755686468,0,15.765803255550837
-5.749496954033326,0,15.785446484694196
-3.7273203345985015,0,15.793969049177148
-6.173169729387353,0,15.79565670798583
-7.33498104669037,0,15.811591777237245
-7.775380379298509,0,15.82080904927745
-4.809434277028325,0,15.859045655824575
-5.687208328046754,0,15.892625581420313
-3.1481306183183673,0,15.894148988780275
-11.638265478158528,0,15.915426477557899
-6.080917772219992,0,15.933211391687562
-8.432611613817777,0,15.944423860783331
-3.5990362767949997,0,15.964442113563177
-5.226957749477023,0,15.973421244008765
-3.544497376908715,0,15.989329112098693
-5.500668644690634,0,16.190541752576678
-3.4743482853840946,0,16.228909144875537
-1.5114127931934895,0,16.25144617501838
-1.9142219784350545,0,16.300613072648147
-2.7532403002642045,0,16.32889576870648
-5.4444614801253985,0,16.341199027312687
-3.5922586220933543,0,16.35717846476481
-3.113219791482035,0,16.36631802633892
-4.453790037667906,0,16.417787087451057
-6.118062060458414,0,16.46191072470999
-4.540376062433453,0,16.49110214014736
-5.059875078199435,0,16.548507893359172
-7.818682754219576,0,16.617434651371365
-13.957846625324539,0,16.67581527332043
-10.618398384745412,0,16.790669349113024
-13.211449291193167,0,16.792172245383014
-7.42845592385216,0,16.83761524455934
-10.969464814833698,0,16.887558841568442
-6.313438543647102,0,16.90340936069601
-7.852077002844775,0,16.904367853468724
-7.278950144166285,0,16.905523424905613
-7.2252220573625765,0,16.923469617642535
-8.530122052634944,0,16.92845431711363
-9.666029696783049,0,16.930930641690168
-7.105698931441807,0,16.93347322317112
-9.69652510925141,0,16.941528408878263
-8.34567339132904,0,16.94931718204815
-10.46370896869426,0,16.958774967961922
-6.951571196155001,0,16.962173408158208
-8.19047879038313,0,16.973557948747658
-6.087450320905177,0,16.975800896402234
-6.4155962046098605,0,16.9798160744023
-8.423585403669122,0,16.995497976188084
-4.6692835450958325,0,17.00204501437932
-9.730398657146331,0,17.024379121868225
-4.949678584447776,0,17.028132175161932
-9.438947524339332,0,17.02999703973379
-5.6236755209342855,0,17.031085574404685
-7.278990384569459,0,17.04101961096173
-9.888697224043087,0,17.079994207544143
-7.2909832964464485,0,17.083510577935932
-8.917515594515741,0,17.084925819137634
-9.64598708540716,0,17.096019045137165
-8.480194782022995,0,17.128079985315168
-5.345300043955102,0,17.13346077143789
-8.95829107195861,0,17.135935581467177
-6.841106456553343,0,17.200995529008804
-7.389643103834239,0,17.215490911615714
-6.917927094692635,0,17.215846339857208
-8.543610128045627,0,17.22085371415865
-7.4650378094598615,0,17.24488873035023
-7.7009803469634805,0,17.253474228005977
-6.023211412162857,0,17.268126510372188
-5.266067191381515,0,17.27993819389233
-5.416011710581227,0,17.281120456742784
-5.113991510107834,0,17.28368297460851
-5.567274437470809,0,17.288242631601424
-6.226592802044255,0,17.288820713592038
-8.43877971221418,0,17.29139414817043
-5.715706043302806,0,17.299256984561396
-7.867672915941681,0,17.32067623440098
-8.991645443195607,0,17.326652326113326
-4.988147794628648,0,17.332752696833847
-10.506133846686708,0,17.377053338352688
-7.425723077146011,0,17.401694971130002
-5.223553332389683,0,17.406392848740605
-10.657810067300922,0,17.417011044995697
-8.06589101685237,0,17.41789386442767
-7.442877973537619,0,17.418136332208825
-9.472908254903299,0,17.426835630985334
-11.315715525536666,0,17.431379059892862
-7.483285239042136,0,17.4512144062896
-6.218351092462551,0,17.463172554783146
-2.5794337488376833,0,17.49210946308023
-13.311287346409937,0,17.5006324486994
-11.214341343105522,0,17.502580009942726
-7.488210426391192,0,17.50473349930565
-12.238799507284545,0,17.516234456543316
-9.241714026226655,0,17.531199688919273
-8.119834761061682,0,17.561992890013624
-13.168737429771891,0,17.594642705288273
-12.166592666896147,0,17.596267126872334
-12.120137487008304,0,17.598286547196107
-7.126609984544259,0,17.599056253898794
-7.419758863873831,0,17.599759335088937
-13.680966511861403,0,17.601469928588568
-7.020183337678473,0,17.60258984676506
-8.70542897737574,0,17.606445276729474
-13.520412271865897,0,17.608614637416785
-7.440261629839798,0,17.609531588548254
-6.093419998269573,0,17.61233210345707
-9.611595063360724,0,17.618027804401883
-7.890606620516249,0,17.621847725763626
-28.128397410393987,0,17.623158180172517
-10.09166869293141,0,17.624493810836658
-7.619885519217511,0,17.632890384373596
-6.997581668160905,0,17.634260556190696
-7.103052639713145,0,17.637769061607663
-9.832674966940376,0,17.650534961329072
-8.016744718966676,0,17.65272049480098
-6.589897012663764,0,17.6561270880752
-6.432080152294281,0,17.658915132496492
-10.938176688025154,0,17.662603449447705
-7.498466692697205,0,17.667244388114153
-17.221246719688832,0,17.668302557989705
-6.040906049384084,0,17.675983983245303
-6.297946017129215,0,17.67725510957626
-8.020994389722558,0,17.680201706671962
-6.610323821797269,0,17.681613878517762
-7.347011110276328,0,17.686396196097274
-15.123133516438259,0,17.686705400633816
-7.024268229354487,0,17.68742279681902
-7.46555179831235,0,17.68867795568701
-6.449713215899611,0,17.68880557427786
-7.564713616236086,0,17.69129261839115
-6.144937662014853,0,17.692455285241362
-8.548423269673329,0,17.698144435786777
-10.509453390191164,0,17.701724208058735
-11.015023863037863,0,17.706195169644737
-7.202263458040414,0,17.706673922935966
-6.961141443092542,0,17.709767123050227
-7.1084273879807025,0,17.709819607357524
-8.27223414886318,0,17.710979731363505
-6.314096028983678,0,17.713446935806893
-6.6229682701741925,0,17.71681958513024
-8.761567536968025,0,17.727622491488837
-7.532916956271946,0,17.728015935403977
-6.459722020854459,0,17.728439800583413
-9.577590606145776,0,17.73268416851773
-6.158669851321505,0,17.73368542212585
-13.432891504136478,0,17.73929671592933
-7.174449672359747,0,17.74307329955534
-7.244789391080416,0,17.743426109635674
-11.055095465908973,0,17.745273118892303
-32.38928750980249,0,17.751356307858856
-7.183995070447637,0,17.75588566942042
-6.322763410571293,0,17.759440537102655
-6.62829292261118,0,17.76108158858429
-8.556264105309207,0,17.76155540272526
-13.62987465432479,0,17.766945426764742
-15.850759145235092,0,17.772398262213922
-6.46256161996237,0,17.777161346837996
-8.207678396629415,0,17.781206409676916
-12.12195174852086,0,17.78280216393278
-6.1650944503483665,0,17.78474020240026
-6.872229576461326,0,17.785110291822445
-7.395774624381896,0,17.789136135088842
-19.423974927133443,0,17.792880759503966
-14.108017923951175,0,17.79677145040337
-7.188044236886551,0,17.79838217181887
-10.799425511615276,0,17.800572448101374
-12.112817554724472,0,17.807408037175
-11.852499627394169,0,17.809428051914928
-6.62673425721312,0,17.813829668526797
-6.32439166584315,0,17.81457410691876
-8.10112349939374,0,17.816540136348127
-12.284654175538076,0,17.816609655416542
-13.391172626601135,0,17.81993848652583
-11.763125461459833,0,17.821242137703514
-9.696582679453703,0,17.825616109945035
-11.759540224169262,0,17.82747716694056
-6.4586623444643925,0,17.834405211149072
-9.683776432219545,0,17.834549553414035
-9.143216150121534,0,17.84420238621165
-16.00139669316294,0,17.845249002643477
-12.736263141250317,0,17.847430588795472
-6.236810050242298,0,17.84913445542472
-9.03601959070803,0,17.854614494278092
-13.404661378973426,0,17.855715834784625
-17.288786287370847,0,17.8560851565797
-16.65402134645834,0,17.857373983584583
-8.403493906695994,0,17.85826153183383
-17.041640039001308,0,17.858930404929588
-12.341131723172186,0,17.866440109718248
-13.120317853947011,0,17.86906245213166
-10.20174236342137,0,17.870181461173146
-9.592346629327388,0,17.8735578167207
-6.618703097922939,0,17.874573136503784
-9.474166135882879,0,17.880116786343827
-7.44182813588484,0,17.880133243785277
-17.204616117185992,0,17.88351040998523
-15.972662999640495,0,17.888305218118617
-14.943431717820312,0,17.891233612341015
-6.448430117404456,0,17.899685044645935
-10.544838365069761,0,17.90197204085382
-8.507559191784296,0,17.905083044285366
-6.326026540836233,0,17.907002547935917
-10.83053573742376,0,17.910925030324826
-11.724773596431223,0,17.914876784069136
-15.28043738850182,0,17.915015138380163
-16.581139946950632,0,17.916340083088365
-7.512089802403546,0,17.91712719722844
-10.459331672716752,0,17.91805812707376
-6.789552675972537,0,17.925317803158904
-8.121393567420457,0,17.93044599629467
-6.998142249567186,0,17.932182263937026
-20.947697920416907,0,17.945224886394655
-15.834868396688424,0,17.947906450081557
-7.87139428902746,0,17.950118178214986
-8.220626673660988,0,17.955920787300933
-13.247804829441078,0,17.95957210696513
-7.843086637238515,0,17.968709362626946
-9.389069505104658,0,17.96947426430848
-8.014232171303636,0,17.969596751308124
-11.139014178578556,0,17.969927614062932
-8.132330829982102,0,17.97250753462272
-6.4322474608427065,0,17.972581930571856
-8.491120761799777,0,17.97266098612819
-8.489391915478224,0,17.978097451740723
-17.837308075329815,0,17.979838985833865
-14.057401683496126,0,17.983934440824935
-13.056657873248062,0,17.98557039334526
-10.906744721181857,0,17.988830350401976
-11.77544719531197,0,17.99191386793587
-9.605516388565377,0,17.99536734857553
-11.964488795393818,0,17.99623395070462
-9.638754887458225,0,18.000915182515026
-6.828749476859479,0,18.002195315224427
-11.96290565313717,0,18.0066925993269
-10.579925526121974,0,18.008351297317198
-9.059542815774902,0,18.01198795188731
-9.923204233692974,0,18.01421825115042
-9.60237424891813,0,18.01530540374984
-11.07870194714865,0,18.018227162528337
-10.14155419396177,0,18.018306779371457
-8.22863108096953,0,18.019500273815193
-12.243512820093642,0,18.020317304793675
-8.150948676790627,0,18.02133691747009
-11.06146103941275,0,18.033323860689404
-10.002717019063583,0,18.045577007508783
-11.600649224851,0,18.047856111625936
-7.439340958272583,0,18.051623912859096
-13.078815133451345,0,18.056664501995854
-13.573778308844773,0,18.06008091342413
-7.965622180407881,0,18.061187357414248
-13.059744255740233,0,18.07740544388042
-7.451571335352792,0,18.078168082204016
-7.41714641849096,0,18.07854461117376
-11.72881971323535,0,18.080625388450848
-16.464922112976584,0,18.085212109514185
-13.76655053071028,0,18.085476369018252
-11.160625427924092,0,18.088703091252917
-15.547384109846325,0,18.089541975308208
-12.875060540231,0,18.092237500249002
-12.807334401945164,0,18.093203200245597
-8.216767003586098,0,18.094079127070216
-11.329532955577267,0,18.098658100615715
-6.948776164879105,0,18.105583621672306
-8.523863034184222,0,18.10582531373223
-10.853220099582774,0,18.106449145170917
-11.046172634404407,0,18.112365843494462
-7.4580712306101855,0,18.113073030775475
-7.2539062179286775,0,18.113770485708255
-11.862531055661442,0,18.11454428160409
-12.587482797244888,0,18.12224913570822
-12.82628864485487,0,18.13183096189561
-13.909179564313021,0,18.139295970893155
-16.607481540639924,0,18.14411574940776
-14.992070483771174,0,18.146760979890704
-19.30446998045103,0,18.151452464221315
-7.459111538220064,0,18.15590477674096
-15.198458861128216,0,18.166685205226262
-9.628860345206805,0,18.169076525679404
-12.33053866851269,0,18.171441441059688
-10.646246977871538,0,18.172424061212325
-13.606347420917078,0,18.173000786903838
-10.626476472355542,0,18.174909607691873
-15.492501378988704,0,18.175210867281404
-15.551947324878114,0,18.17808196315846
-13.731387239695138,0,18.182948101313677
-14.966518664670923,0,18.18858979077351
-11.192579351449039,0,18.192702406055346
-8.425924527494118,0,18.1936055216479
-12.901133328120515,0,18.19457637345709
-7.418640038227156,0,18.196815021337187
-12.10406595024742,0,18.197592886591995
-7.454953530103229,0,18.206275417758977
-14.113504555077029,0,18.211174410727036
-14.88793169821128,0,18.211857401122344
-7.378541291228338,0,18.222060742678305
-7.459970594597756,0,18.23774117708311
-22.180150718670333,0,18.239291283382308
-10.784822365113412,0,18.24883661681349
-11.026269924695816,0,18.24893663166685
-7.288265033367812,0,18.251396991636682
-7.2384035225241865,0,18.254919514260173
-10.728588404900727,0,18.260713716479447
-10.747772728857573,0,18.26078946429349
-8.408956585169523,0,18.260887059203
-10.183354456257067,0,18.26110111479774
-18.296560247811062,0,18.262960726071316
-7.445848617070292,0,18.26383819638031
-7.452518651844699,0,18.265608029742573
-14.858982567306875,0,18.26605523744562
-12.63313751999967,0,18.269784400377457
-14.756094021836622,0,18.276786903419712
-16.680416366878053,0,18.279216353817816
-13.333478715909285,0,18.28104095293224
-16.436109455504265,0,18.285477675884213
-8.375707691730575,0,18.287182397490238
-16.446979112028625,0,18.29565708392475
-7.477724321552853,0,18.299337899474132
-12.019326042866766,0,18.312176756563588
-10.494323704902584,0,18.31489456334229
-7.467631317127568,0,18.315965859362965
-7.483213338062166,0,18.319914096845906
-11.940784385020018,0,18.32859670794758
-7.591672973704904,0,18.328696429202427
-18.508933328912704,0,18.34649277916881
-17.38742646610106,0,18.360669033831552
-19.629445494060967,0,18.375484606321958
-13.52867681520741,0,18.39204794960147
-7.305502642625503,0,18.499551148582867
-8.334521576798142,0,18.520111957367924
-8.107082574408997,0,18.536474679663527
-10.86706603084216,0,18.566861611975884
-8.448470690531197,0,18.571409055432845
-8.345984000490528,0,18.60236764548793
-12.949617618017156,0,18.616344388673525
-8.243497310449857,0,18.633326235543016
-7.448483211104186,0,18.664043404400925
-8.341664084196267,0,18.696421804999716
-12.218751215298052,0,18.717559346219204
-8.471319904205039,0,18.726443936583525
-8.31739918499454,0,18.75339110258503
-8.379232603579256,0,18.7967826702968
-8.459617081846304,0,18.868761260264126
-0.19540128551350122,0,18.886469177241814
-8.621166605271457,0,18.918484782919034
-10.828749382645547,0,19.020702863195638
-13.26256086836241,0,19.024637090930145
-2.053400680801063,0,19.053613835832106
-10.388624085811067,0,19.300525557318778
-31.40041807583546,0,19.30676380711354
-7.514687303259725,0,19.576414023707407
-10.874963356048545,0,19.708730685650895
-11.809413929735268,0,19.977457711179206
-6.798281988713139,0,20.35555407526304
-55.35900801578608,0,20.7333943704418
-5.96732993704872,0,20.928920106094914
-5.007549561500977,0,21.700575242174082
-4.045786877667171,0,22.081699644091103
-3.084024193833365,0,22.46282404600812
-3.9160514772797956,0,22.832475365971725
-3.5085283917337438,0,23.35307304512581
-3.292511767993783,0,23.41877801742348
-3.65852993512027,0,23.80635807345419
-3.480505120186507,0,23.816397453869456
-2.9972507918333307,0,25.098576756658257
-2.8375543855266487,0,25.10668078412486
-2.671930026252559,0,25.12446863363021
-3.3680596610647577,0,25.383138542941456
-3.8400539849789466,0,25.543987782909603
-3.6655449568838647,0,25.570883066697007
-3.847165082059021,0,25.63477803520974
-3.8152371428886687,0,25.84585526625362
-4.6591598875151705,0,26.017297499763803
-4.596017871171811,0,26.04440968300452
-4.856775778591393,0,26.162875286294625
-4.9218169304886725,0,26.37522796268048
-4.426960429060289,0,26.674756082017318
-5.9495364468790095,0,27.099589644823297
-6.944937985442349,0,27.564271686387844
-7.950054251896717,0,27.95004778557155
-8.632809350328944,0,29.05360990767558
-9.325582095007922,0,30.332141743657452
-9.89103193426834,0,30.966008067362225
-10.500239801670974,0,31.492937532325982
-11.593114672529596,0,32.485602379848196
-10.255969061669571,0,32.80339712027699
-8.918823450809546,0,33.121191860705785
-5.007581760969944,0,33.29534562478248
-15.464137234123537,0,35.215021965576895
-10.2070770804383,0,35.80793502444052
-7.029932082835215,0,37.905234480807586
-15.406572399906658,0,38.32052442409856
-14.49216501274281,0,52.14456625526957
-14.05986416567043,0,58.810468961615165
0.0,0,17.000000000000007
11.528744775094061,0,32.34256971162324
3.9648340001307,0,27.052145514057692
8.233243213865833,0,25.57827950386822
8.052750403992722,0,25.527120842839285
7.880530161697397,0,25.481927972561063
8.133809168500742,0,25.39337622577868
7.967825594815578,0,25.337027961933273
8.047279543931579,0,25.204053607442027
7.2626932110849065,0,25.099690976984725
7.085439883051462,0,25.081474089550547
6.911438092881555,0,25.06647704644944
7.263904405951733,0,24.896856090351758
7.083576726372555,0,24.88236910768453
7.263914790169365,0,24.702148862652514
5.764372387547031,0,24.671284855811624
5.942346024065713,0,24.651026120337814
6.118129362110203,0,24.63582733626181
6.933051099116304,0,24.62852995275489
6.29214320830398,0,24.62110245010123
6.463877033584844,0,24.61087618284301
8.050242340693648,0,24.48377875440414
8.424395269831543,0,24.264187895913732
9.016907955014743,0,24.085188401123748
5.144547861391461,0,23.594542637545825
3.9160514768564685,0,22.832475365407138
4.680402508972174,0,21.719056262074577
5.316407530556961,0,20.794065263711907
2.8793082180593723,0,20.502121555219176
1.5746786862445785,0,20.434350755074217
0.27004915442978455,0,20.366579954929254
2.168288618254859,0,20.288287465610075
4.066528082079933,0,20.2099949762909
5.557814624781471,0,19.773054621209614
7.429182311168436,0,19.14542386608188
7.245632697730833,0,19.05843502258015
7.425610064198424,0,19.03892556582049
7.2005717421259,0,19.01260971992799
7.348192813089611,0,18.98685667014854
7.312452484691164,0,18.97311856988681
7.267932987442255,0,18.95653927675703
7.291973298782224,0,18.937530064450716
7.35395624609807,0,18.88600445728945
7.260282922956703,0,18.885446055256562
7.33449739862434,0,18.875697087025497
7.423751775988882,0,18.822247661664708
7.372844955903615,0,18.797194697655215
7.4321728516254115,0,18.79562011376209
7.397507316938393,0,18.76894425116354
7.458495813772241,0,18.74084339837019
7.448483211083919,0,18.66404340439284
7.124346376832397,0,18.421471111505124
7.407686037185585,0,18.31216527793903
6.892071647741632,0,18.177983148509373
6.635010039911656,0,18.08505363081746
7.9339870734433635,0,18.052692737871023
6.432247460818199,0,17.972581930559066
7.232097284280159,0,17.908551311513612
5.64061888706308,0,17.813316486658586
6.4484301173775656,0,17.739685044630892
7.4065872669285895,0,17.68055248567581
8.672774347987898,0,17.634058200900192
7.22743803884329,0,17.619622498536177
6.622874893795068,0,17.55473648536538
7.6172733605219065,0,17.549128669416508
7.290743918761798,0,17.528177951178282
6.4629402633770425,0,17.514576986511816
6.332578855026139,0,17.487305787968385
7.174397832051809,0,17.475394826613023
7.305715648371218,0,17.47381173023658
3.7754128342001145,0,17.40534017137853
4.87181805426795,0,17.361243721690343
4.907064136352063,0,17.344531009617665
6.639445628077768,0,17.33466760621556
4.732285962024324,0,17.332617912347914
0.5308468631448942,0,17.307131619173617
5.7157060432736175,0,17.29925698454413
6.475609409372491,0,17.298044205077762
4.808037967547369,0,17.293193810111855
5.567274437441851,0,17.288242631584037
5.416011710552479,0,17.281120456725294
6.6092328375793326,0,17.276795003299085
6.342762022288818,0,17.27429651940431
7.286460746581873,0,17.273170898620585
4.189575656861597,0,17.268665999255525
5.266067191353046,0,17.267019029081336
6.4338683447673635,0,17.25243748288618
6.305993765728916,0,17.238429810809944
4.837317266496063,0,17.23682746831859
8.048085635576113,0,17.218586015028837
7.366798240410425,0,17.148385397215275
6.654114062022914,0,17.123495141367883
4.666048106599769,0,17.112636972058493
6.141896443466189,0,17.09117547180517
6.4862538615754275,0,17.090988030919682
4.9688869663872115,0,17.07834843897001
6.687283161746763,0,17.065009023387937
7.385698688693944,0,17.0613380533693
5.271725826174654,0,17.044059905881525
4.949678584419067,0,17.02813217514333
6.148839105570471,0,16.979689865862184
7.6640205015140355,0,16.969078294569222
7.647038794556976,0,16.928667975046405
7.538125643006195,0,16.926475754572785
6.666678018023909,0,16.92214896590431
6.494673422405445,0,16.89444482040366
7.522677542113978,0,16.88874681803721
6.764433033772872,0,16.88444491218
6.290228082260057,0,16.88107732259019
6.356219968277449,0,16.87897506916013
7.510736305194162,0,16.86029943760568
7.348408113102448,0,16.854455857810127
7.064758326103907,0,16.851521297682705
5.9114582321597595,0,16.834733009352657
7.1829250213975575,0,16.827387655587376
7.069585483715765,0,16.821487515107275
6.105815543306055,0,16.815947546462112
7.340886085399788,0,16.814248992145515
7.244645264960558,0,16.812740556528592
6.966218166843394,0,16.783697444115443
7.6254745793381,0,16.76559566008155
7.201747484010529,0,16.759212735164752
8.689584004223637,0,16.756619544381863
7.65147187216084,0,16.75365787770648
6.53043739818862,0,16.74236901869421
6.6769150847737615,0,16.73169698706568
7.636008572203123,0,16.716787118363964
7.522524771455593,0,16.712299607219382
6.500649965146723,0,16.709609615107468
7.578230175272175,0,16.7080314543363
7.583458904773775,0,16.704123653013575
7.922993119218924,0,16.69849945595193
7.227117802471646,0,16.691558479113773
7.175622603644329,0,16.68713713508832
7.508714591564833,0,16.678303244869515
7.22526636778394,0,16.678285865176775
6.1234106941952025,0,16.67614406854712
7.200347538364757,0,16.67547763661622
7.19888002772076,0,16.675008728801256
7.610530235017427,0,16.671410956018264
7.902554517132913,0,16.670114533302428
6.53284473081556,0,16.660696063504524
7.498466692686624,0,16.654121998291583
8.07359464862741,0,16.647531962922734
7.351507408397514,0,16.633301651621753
7.187812399509657,0,16.632288088062012
8.175759046773322,0,16.60932607140518
8.100251578279988,0,16.604243648323674
8.031180736698609,0,16.59837613002635
7.576667617273219,0,16.58662169157576
7.574442822326222,0,16.580189489566767
8.506783187859874,0,16.57750832390973
7.504552245391414,0,16.5747448746571
7.747914173445983,0,16.56600292108461
1.3867196077106811,0,16.556993208386544
8.600641876639898,0,16.55490730406781
4.782987773336106,0,16.553902619703656
6.684580418604902,0,16.55336898057459
7.688967821316164,0,16.546274356687604
7.270746894562704,0,16.54314013149325
